#A increments downwards [0..255]
#Commit ID: 10eb08bcd8b4 tip
#Hex value of AF registers after performing RLA with F = 0x00
0000,
8ACC,
8CCC,
8ECC,
90C4,
92C4,
94C4,
96C4,
98CC,
9ACC,
9CCC,
9ECC,
A0E4,
A2E4,
A4E4,
A6E4,
A8EC,
AAEC,
ACEC,
AEEC,
B0E4,
B2E4,
B4E4,
B6E4,
B8EC,
BAEC,
BCEC,
BEEC,
C0C4,
C2C4,
C4C4,
C6C4,
C8CC,
CACC,
CCCC,
CECC,
D0C4,
D2C4,
D4C4,
D6C4,
D8CC,
DACC,
DCCC,
DECC,
E0E4,
E2E4,
E4E4,
E6E4,
E8EC,
EAEC,
ECEC,
EEEC,
F0E4,
F2E4,
F4E4,
F6E4,
F8EC,
FAEC,
FCEC,
FEEC,
00C5,
02C5,
04C5,
06C5,
08CD,
0ACD,
0CCD,
0ECD,
10C5,
12C5,
14C5,
16C5,
18CD,
1ACD,
1CCD,
1ECD,
20E5,
22E5,
24E5,
26E5,
28ED,
2AED,
2CED,
2EED,
30E5,
32E5,
34E5,
36E5,
38ED,
3AED,
3CED,
3EED,
40C5,
42C5,
44C5,
46C5,
48CD,
4ACD,
4CCD,
4ECD,
50C5,
52C5,
54C5,
56C5,
58CD,
5ACD,
5CCD,
5ECD,
60E5,
62E5,
64E5,
66E5,
68ED,
6AED,
6CED,
6EED,
70E5,
72E5,
74E5,
76E5,
78ED,
7AED,
7CED,
7EED,
80C5,
82C5,
84C5,
86C5,
88CD,
8ACD,
8CCD,
8ECD,
90C5,
92C5,
94C5,
96C5,
98CD,
9ACD,
9CCD,
9ECD,
A0E5,
A2E5,
A4E5,
A6E5,
A8ED,
AAED,
ACED,
AEED,
B0E5,
B2E5,
B4E5,
B6E5,
B8ED,
BAED,
BCED,
BEED,
C0C5,
C2C5,
C4C5,
C6C5,
C8CD,
CACD,
CCCD,
CECD,
D0C5,
D2C5,
D4C5,
D6C5,
D8CD,
DACD,
DCCD,
DECD,
E0E5,
E2E5,
E4E5,
E6E5,
E8ED,
EAED,
ECED,
EEED,
F0E5,
F2E5,
F4E5,
F6E5,
F8ED,
FAED,
FCED,
FEED,
#EOF
